ParameterID,ClientFormalName,COCID,COCNum,COCRecvDate,ReportDate,SampleName,AlternateName,PureSampleName,SampleNumber,SampledBy,SampledDate,LocationName,SampleExtComment,Matrix,TestTempReportName,TestTempName,TestTempMethodRef,WorkAreaName,ParameterName,Result,Flag,Units
432,Food Safety and Environmental Stewardship Program,428,16APR13-02,4/13/2016 12:00:00 AM,8/16/2017 5:14:02 PM,,,PAH/PEST T=6 month -20C 3,A160524,,,,,,,GC-ECD-Pesticides-PE-WB 2015,SOP 404.05,Organics - Dilution,Diazinon,224,,ng/mL
300631,Food Safety and Environmental Stewardship Program,428,16APR13-02,4/13/2016 12:00:00 AM,8/16/2017 5:14:02 PM,,,PAH/PEST T=6 month -20C 3,A160524,,,,,,,GC-ECD-Pesticides-PE-WB 2015,SOP 404.05,Organics - Dilution,Esfenvalerate,343,,ng/mL
300243,Food Safety and Environmental Stewardship Program,428,16APR13-02,4/13/2016 12:00:00 AM,8/16/2017 5:14:02 PM,,,PAH/PEST T=6 month -20C 3,A160524,,,,,,,GC-ECD-Pesticides-PE-WB 2015,SOP 404.05,Organics - Dilution,Ethoprophos,324,,ng/mL
812,Food Safety and Environmental Stewardship Program,428,16APR13-02,4/13/2016 12:00:00 AM,8/16/2017 5:14:02 PM,,,PAH/PEST T=6 month -20C 3,A160524,,,,,,,GC-ECD-Pesticides-PE-WB 2015,SOP 404.05,Organics - Dilution,Lindane,237,,ng/mL
300240,Food Safety and Environmental Stewardship Program,428,16APR13-02,4/13/2016 12:00:00 AM,8/16/2017 5:14:02 PM,,,PAH/PEST T=6 month -20C 3,A160524,,,,,,,GC-ECD-Pesticides-PE-WB 2015,SOP 404.05,Organics - Dilution,Pendimethalin,234,,ng/mL
172,Food Safety and Environmental Stewardship Program,428,16APR13-02,4/13/2016 12:00:00 AM,8/16/2017 5:14:02 PM,,,PAH/PEST T=6 month -20C 4,A160525,,,,,,,GC-ECD-Pesticides-PE-WB 2015,SOP 404.05,Organics - Dilution,"4,4'-DDT",303,,ng/mL
224,Food Safety and Environmental Stewardship Program,428,16APR13-02,4/13/2016 12:00:00 AM,8/16/2017 5:14:02 PM,,,PAH/PEST T=6 month -20C 4,A160525,,,,,,,GC-ECD-Pesticides-PE-WB 2015,SOP 404.05,Organics - Dilution,Alachlor,217,,ng/mL
300237,Food Safety and Environmental Stewardship Program,428,16APR13-02,4/13/2016 12:00:00 AM,8/16/2017 5:14:02 PM,,,PAH/PEST T=6 month -20C 4,A160525,,,,,,,GC-ECD-Pesticides-PE-WB 2015,SOP 404.05,Organics - Dilution,Bifenthrin,337,,ng/mL
432,Food Safety and Environmental Stewardship Program,428,16APR13-02,4/13/2016 12:00:00 AM,8/16/2017 5:14:02 PM,,,PAH/PEST T=6 month -20C 4,A160525,,,,,,,GC-ECD-Pesticides-PE-WB 2015,SOP 404.05,Organics - Dilution,Diazinon,241,,ng/mL
300631,Food Safety and Environmental Stewardship Program,428,16APR13-02,4/13/2016 12:00:00 AM,8/16/2017 5:14:02 PM,,,PAH/PEST T=6 month -20C 4,A160525,,,,,,,GC-ECD-Pesticides-PE-WB 2015,SOP 404.05,Organics - Dilution,Esfenvalerate,342,,ng/mL
300243,Food Safety and Environmental Stewardship Program,428,16APR13-02,4/13/2016 12:00:00 AM,8/16/2017 5:14:02 PM,,,PAH/PEST T=6 month -20C 4,A160525,,,,,,,GC-ECD-Pesticides-PE-WB 2015,SOP 404.05,Organics - Dilution,Ethoprophos,315,,ng/mL
812,Food Safety and Environmental Stewardship Program,428,16APR13-02,4/13/2016 12:00:00 AM,8/16/2017 5:14:02 PM,,,PAH/PEST T=6 month -20C 4,A160525,,,,,,,GC-ECD-Pesticides-PE-WB 2015,SOP 404.05,Organics - Dilution,Lindane,239,,ng/mL
300240,Food Safety and Environmental Stewardship Program,428,16APR13-02,4/13/2016 12:00:00 AM,8/16/2017 5:14:02 PM,,,PAH/PEST T=6 month -20C 4,A160525,,,,,,,GC-ECD-Pesticides-PE-WB 2015,SOP 404.05,Organics - Dilution,Pendimethalin,228,,ng/mL

